horizontal_concentration	nitroxoline_concentration	norm_fitness	horizontal_drug	replicate
5.1597	0.136	0.683923705722071	Clarithromycin	1
4.3193	0.136	0.695731153496821	Clarithromycin	1
3.479	0.136	0.724795640326975	Clarithromycin	1
2.6387	0.136	0.752043596730245	Clarithromycin	1
1.7983	0.136	0.755676657584014	Clarithromycin	1
0.958	0.136	0.711171662125341	Clarithromycin	1
0	0.136	0.7811080835604	Clarithromycin	1
7	0.255	0.543918799646955	Erythromycin	1
6.0196	0.255	0.462718446601942	Erythromycin	1
5.0392	0.255	0.536857899382171	Erythromycin	1
4.0588	0.255	0.472427184466019	Erythromycin	1
3.0784	0.255	0.565101500441306	Erythromycin	1
2.098	0.255	0.709849955869373	Erythromycin	1
1.1176	0.255	0.621588702559576	Erythromycin	1
0	0.255	0.599523389232127	Erythromycin	1
6	0.255	0.499745685740236	Clarithromycin	1
5.1597	0.255	0.488846503178928	Clarithromycin	1
4.3193	0.255	0.633260672116258	Clarithromycin	1
3.479	0.255	0.57149863760218	Clarithromycin	1
2.6387	0.255	0.566049046321526	Clarithromycin	1
1.7983	0.255	0.665958219800182	Clarithromycin	1
0.958	0.255	0.749518619436876	Clarithromycin	1
0	0.255	0.824904632152589	Clarithromycin	1
7	0.374	0.412409532215357	Erythromycin	1
6.0196	0.374	0.429179170344219	Erythromycin	1
5.0392	0.374	0.418587819947043	Erythromycin	1
4.0588	0.374	0.435357458075905	Erythromycin	1
3.0784	0.374	0.419470432480141	Erythromycin	1
2.098	0.374	0.465366284201236	Erythromycin	1
1.1176	0.374	0.467131509267432	Erythromycin	1
0	0.374	0.507731685789938	Erythromycin	1
6	0.374	0.48158038147139	Clarithromycin	1
5.1597	0.374	0.457057220708447	Clarithromycin	1
4.3193	0.374	0.446158038147139	Clarithromycin	1
3.479	0.374	0.4388919164396	Clarithromycin	1
2.6387	0.374	0.491571298819255	Clarithromycin	1
1.7983	0.374	0.47794732061762	Clarithromycin	1
0.958	0.374	0.500653950953678	Clarithromycin	1
0	0.374	0.507011807447775	Clarithromycin	1
7	0.493	0.338270079435128	Erythromycin	1
6.0196	0.493	0.317969991173875	Erythromycin	1
5.0392	0.493	0.359452780229479	Erythromycin	1
4.0588	0.493	0.38504854368932	Erythromycin	1
3.0784	0.493	0.421235657546337	Erythromycin	1
2.098	0.493	0.388578993821712	Erythromycin	1
1.1176	0.493	0.490962047661077	Erythromycin	1
0	0.493	0.380635481023831	Erythromycin	1
6	0.493	0.36078110808356	Clarithromycin	1
5.1597	0.493	0.362597638510445	Clarithromycin	1
4.3193	0.493	0.432534059945504	Clarithromycin	1
3.479	0.493	0.446158038147139	Clarithromycin	1
2.6387	0.493	0.487029972752044	Clarithromycin	1
1.7983	0.493	0.419818346957312	Clarithromycin	1
0.958	0.493	0.445249772933697	Clarithromycin	1
0	0.493	0.502470481380563	Clarithromycin	1
7	0.612	0.312674315975287	Erythromycin	1
6.0196	0.612	0.251774051191527	Erythromycin	1
5.0392	0.612	0.306496028243601	Erythromycin	1
4.0588	0.612	0.316204766107679	Erythromycin	1
3.0784	0.612	0.311791703442189	Erythromycin	1
2.098	0.612	0.351509267431598	Erythromycin	1
1.1176	0.612	0.491844660194175	Erythromycin	1
0	0.612	0.384165931156222	Erythromycin	1
6	0.612	0.278128973660309	Clarithromycin	1
5.1597	0.612	0.244523160762943	Clarithromycin	1
4.3193	0.612	0.342615803814714	Clarithromycin	1
3.479	0.612	0.312643051771117	Clarithromycin	1
2.6387	0.612	0.358964577656676	Clarithromycin	1
1.7983	0.612	0.501562216167121	Clarithromycin	1
0.958	0.612	0.416185286103542	Clarithromycin	1
0	0.612	0.331716621253406	Clarithromycin	1
7	0.731	0.296787290379524	Erythromycin	1
6.0196	0.731	0.250891438658429	Erythromycin	1
5.0392	0.731	0.260600176522506	Erythromycin	1
4.0588	0.731	0.266778464254192	Erythromycin	1
3.0784	0.731	0.269426301853486	Erythromycin	1
2.098	0.731	0.280017652250662	Erythromycin	1
1.1176	0.731	0.314439541041483	Erythromycin	1
0	0.731	0.28531332744925	Erythromycin	1
6	0.731	0.247247956403269	Clarithromycin	1
5.1597	0.731	0.287211625794732	Clarithromycin	1
4.3193	0.731	0.279945504087193	Clarithromycin	1
3.479	0.731	0.287211625794732	Clarithromycin	1
2.6387	0.731	0.290844686648501	Clarithromycin	1
1.7983	0.731	0.280853769300636	Clarithromycin	1
0.958	0.731	0.341707538601272	Clarithromycin	1
0	0.731	0.29811080835604	Clarithromycin	1
7	0.85	0.273839364518976	Erythromycin	1
6.0196	0.85	0.234121800529567	Erythromycin	1
5.0392	0.85	0.259717563989409	Erythromycin	1
4.0588	0.85	0.286195939982348	Erythromycin	1
3.0784	0.85	0.268543689320388	Erythromycin	1
2.098	0.85	0.27207413945278	Erythromycin	1
1.1176	0.85	0.257952338923213	Erythromycin	1
0	0.85	0.280017652250662	Erythromycin	1
6	0.85	0.275404178019982	Clarithromycin	1
5.1597	0.85	0.268138056312443	Clarithromycin	1
4.3193	0.85	0.25905540417802	Clarithromycin	1
3.479	0.85	0.265413260672116	Clarithromycin	1
2.6387	0.85	0.273587647593097	Clarithromycin	1
1.7983	0.85	0.278128973660309	Clarithromycin	1
0.958	0.85	0.258147138964578	Clarithromycin	1
0	0.85	0.260871934604905	Clarithromycin	1
7	0	0.64070351758794	Erythromycin	2
6.0196	0	0.609715242881072	Erythromycin	2
5.0392	0	0.559463986599665	Erythromycin	2
4.0588	0	0.59715242881072	Erythromycin	2
3.0784	0	0.696817420435511	Erythromycin	2
2.098	0	0.811557788944724	Erythromycin	2
1.1176	0	0.954773869346734	Erythromycin	2
0	0	1	Erythromycin	2
6	0	0.863993025283348	Clarithromycin	2
5.1597	0	0.700959023539669	Clarithromycin	2
4.3193	0	0.736704446381866	Clarithromycin	2
3.479	0	0.783783783783784	Clarithromycin	2
2.6387	0	0.873583260680035	Clarithromycin	2
1.7983	0	0.94768962510898	Clarithromycin	2
0.958	0	0.999128160418483	Clarithromycin	2
0	0	1	Clarithromycin	2
7	0.136	0.578726968174204	Erythromycin	2
6.0196	0.136	0.660804020100502	Erythromycin	2
5.0392	0.136	0.558626465661641	Erythromycin	2
4.0588	0.136	0.634003350083752	Erythromycin	2
3.0784	0.136	0.568676716917923	Erythromycin	2
2.098	0.136	0.706867671691792	Erythromycin	2
1.1176	0.136	0.780569514237856	Erythromycin	2
0	0.136	0.886097152428811	Erythromycin	2
6	0.136	0.828247602441151	Clarithromycin	2
5.1597	0.136	0.779424585876199	Clarithromycin	2
4.3193	0.136	0.775937227550131	Clarithromycin	2
3.479	0.136	0.670444638186574	Clarithromycin	2
2.6387	0.136	0.632083696599826	Clarithromycin	2
1.7983	0.136	0.728857890148213	Clarithromycin	2
0.958	0.136	0.807323452484743	Clarithromycin	2
0	0.136	0.976460331299041	Clarithromycin	2
7	0.255	0.416247906197655	Erythromycin	2
6.0196	0.255	0.586264656616415	Erythromycin	2
5.0392	0.255	0.514237855946399	Erythromycin	2
4.0588	0.255	0.493299832495812	Erythromycin	2
3.0784	0.255	0.529313232830821	Erythromycin	2
2.098	0.255	0.54857621440536	Erythromycin	2
1.1176	0.255	0.628978224455611	Erythromycin	2
0	0.255	0.731155778894472	Erythromycin	2
6	0.255	0.530078465562337	Clarithromycin	2
5.1597	0.255	0.715780296425458	Clarithromycin	2
4.3193	0.255	0.687881429816914	Clarithromycin	2
3.479	0.255	0.605056669572799	Clarithromycin	2
2.6387	0.255	0.684394071490846	Clarithromycin	2
1.7983	0.255	0.678291194420227	Clarithromycin	2
0.958	0.255	0.666085440278989	Clarithromycin	2
0	0.255	0.741935483870968	Clarithromycin	2
7	0.374	0.215242881072027	Erythromycin	2
6.0196	0.374	0.339195979899497	Erythromycin	2
5.0392	0.374	0.371021775544389	Erythromycin	2
4.0588	0.374	0.434673366834171	Erythromycin	2
3.0784	0.374	0.444723618090452	Erythromycin	2
2.098	0.374	0.542713567839196	Erythromycin	2
1.1176	0.374	0.655778894472362	Erythromycin	2
0	0.374	0.752093802345059	Erythromycin	2
6	0.374	0.374019180470793	Clarithromycin	2
5.1597	0.374	0.484742807323452	Clarithromycin	2
4.3193	0.374	0.471665213600698	Clarithromycin	2
3.479	0.374	0.529206625980819	Clarithromycin	2
2.6387	0.374	0.510897994768962	Clarithromycin	2
1.7983	0.374	0.688753269398431	Clarithromycin	2
0.958	0.374	0.740191804707934	Clarithromycin	2
0	0.374	0.866608544027899	Clarithromycin	2
7	0.493	0.16750418760469	Erythromycin	2
6.0196	0.493	0.174204355108878	Erythromycin	2
5.0392	0.493	0.192629815745394	Erythromycin	2
4.0588	0.493	0.312395309882747	Erythromycin	2
3.0784	0.493	0.375209380234506	Erythromycin	2
2.098	0.493	0.382747068676717	Erythromycin	2
1.1176	0.493	0.628978224455611	Erythromycin	2
0	0.493	0.623953098827471	Erythromycin	2
6	0.493	0.268526591107236	Clarithromycin	2
5.1597	0.493	0.289450741063644	Clarithromycin	2
4.3193	0.493	0.268526591107236	Clarithromycin	2
3.479	0.493	0.321708805579773	Clarithromycin	2
2.6387	0.493	0.631211857018309	Clarithromycin	2
1.7983	0.493	0.318221447253705	Clarithromycin	2
0.958	0.493	0.632955536181343	Clarithromycin	2
0	0.493	0.612903225806452	Clarithromycin	2
7	0.612	0.14070351758794	Erythromycin	2
6.0196	0.612	0.153266331658291	Erythromycin	2
5.0392	0.612	0.1892797319933	Erythromycin	2
4.0588	0.612	0.154103852596315	Erythromycin	2
3.0784	0.612	0.328308207705193	Erythromycin	2
2.098	0.612	0.631490787269682	Erythromycin	2
1.1176	0.612	0.370184254606365	Erythromycin	2
0	0.612	0.400335008375209	Erythromycin	2
6	0.612	0.231037489102005	Clarithromycin	2
5.1597	0.612	0.188317349607672	Clarithromycin	2
4.3193	0.612	0.211857018308631	Clarithromycin	2
3.479	0.612	0.279860505666957	Clarithromycin	2
2.6387	0.612	0.489102005231037	Clarithromycin	2
1.7983	0.612	0.231037489102005	Clarithromycin	2
0.958	0.612	0.393199651264167	Clarithromycin	2
0	0.612	0.483870967741935	Clarithromycin	2
7	0.731	0.0912897822445561	Erythromycin	2
6.0196	0.731	0.0720268006700169	Erythromycin	2
5.0392	0.731	0.171691792294807	Erythromycin	2
4.0588	0.731	0.238693467336683	Erythromycin	2
3.0784	0.731	0.272194304857621	Erythromycin	2
2.098	0.731	0.21356783919598	Erythromycin	2
1.1176	0.731	0.21105527638191	Erythromycin	2
0	0.731	0.376884422110553	Erythromycin	2
6	0.731	0.221447253705318	Clarithromycin	2
5.1597	0.731	0.151700087183958	Clarithromycin	2
4.3193	0.731	0.28770706190061	Clarithromycin	2
3.479	0.731	0.258936355710549	Clarithromycin	2
2.6387	0.731	0.308631211857018	Clarithromycin	2
1.7983	0.731	0.302528334786399	Clarithromycin	2
0.958	0.731	0.254577157802964	Clarithromycin	2
0	0.731	0.339145597210113	Clarithromycin	2
7	0.85	0.156616415410385	Erythromycin	2
6.0196	0.85	0.133165829145729	Erythromycin	2
5.0392	0.85	0.159128978224456	Erythromycin	2
4.0588	0.85	0.168341708542714	Erythromycin	2
3.0784	0.85	0.200167504187605	Erythromycin	2
2.098	0.85	0.217755443886097	Erythromycin	2
1.1176	0.85	0.221943048576214	Erythromycin	2
0	0.85	0.21608040201005	Erythromycin	2
6	0.85	0.23539668700959	Clarithromycin	2
5.1597	0.85	0.185701830863121	Clarithromycin	2
4.3193	0.85	0.22667829119442	Clarithromycin	2
3.479	0.85	0.224934612031386	Clarithromycin	2
2.6387	0.85	0.234524847428073	Clarithromycin	2
1.7983	0.85	0.251961639058413	Clarithromycin	2
0.958	0.85	0.246730601569311	Clarithromycin	2
0	0.85	0.304272013949433	Clarithromycin	2
4.5	0	0.746570514978814	Rifampicin	1
3.8697	0	0.663131636799644	Rifampicin	1
3.2395	0	0.75141089188976	Rifampicin	1
2.6092	0	0.764779551929516	Rifampicin	1
1.979	0	0.794513295811044	Rifampicin	1
1.3487	0	0.856977207376113	Rifampicin	1
0.7185	0	0.917136177555017	Rifampicin	1
0	0	1	Rifampicin	1
85	0	0.390687564954952	Vancomycin	1
73.0952	0	0.383772740796457	Vancomycin	1
61.1905	0	0.629940480838869	Vancomycin	1
49.2857	0	0.759708680879954	Vancomycin	1
37.381	0	0.938341638307734	Vancomycin	1
25.4762	0	0.935575708644336	Vancomycin	1
13.5714	0	0.964387475971397	Vancomycin	1
0	0	0.953093263179189	Vancomycin	1
4.5	0.136	0.688255497908841	Rifampicin	1
3.8697	0.136	0.661287683690712	Rifampicin	1
3.2395	0.136	0.640543211215228	Rifampicin	1
2.6092	0.136	0.735276302186606	Rifampicin	1
1.979	0.136	0.773538329196943	Rifampicin	1
1.3487	0.136	0.804655037910169	Rifampicin	1
0.7185	0.136	0.855594242544414	Rifampicin	1
0	0.136	0.90906888270344	Rifampicin	1
85	0.136	0.479888796599534	Vancomycin	1
73.0952	0.136	0.528984048124846	Vancomycin	1
61.1905	0.136	0.397602389113447	Vancomycin	1
49.2857	0.136	0.608274031808919	Vancomycin	1
37.381	0.136	0.937650155891884	Vancomycin	1
25.4762	0.136	0.998961596763871	Vancomycin	1
13.5714	0.136	0.893625775416135	Vancomycin	1
0	0.136	0.906072458901425	Vancomycin	1
4.5	0.255	0.446697640638759	Rifampicin	1
3.8697	0.255	0.542583202303219	Rifampicin	1
3.2395	0.255	0.579692758620474	Rifampicin	1
2.6092	0.255	0.662901142661028	Rifampicin	1
1.979	0.255	0.737120255295537	Rifampicin	1
1.3487	0.255	0.76385757537505	Rifampicin	1
0.7185	0.255	0.845222006306672	Rifampicin	1
0	0.255	0.91759716583225	Rifampicin	1
85	0.255	0.405208695687791	Vancomycin	1
73.0952	0.255	0.404747707410558	Vancomycin	1
61.1905	0.255	0.688025003770225	Vancomycin	1
49.2857	0.255	0.734123831493523	Vancomycin	1
37.381	0.255	0.845913488722521	Vancomycin	1
25.4762	0.255	0.968305876327878	Vancomycin	1
13.5714	0.255	1	Vancomycin	1
0	0.255	0.904228505792493	Vancomycin	1
4.5	0.374	0.0110637186535916	Rifampicin	1
3.8697	0.374	0.0859743137039511	Rifampicin	1
3.2395	0.374	0.31462449921151	Rifampicin	1
2.6092	0.374	0.492796468362057	Rifampicin	1
1.979	0.374	0.501094257352251	Rifampicin	1
1.3487	0.374	0.728130983889494	Rifampicin	1
0.7185	0.374	0.904228505792493	Rifampicin	1
0	0.374	0.883945021594242	Rifampicin	1
85	0.374	0	Vancomycin	1
73.0952	0.374	0.116860528278561	Vancomycin	1
61.1905	0.374	0.298028921231123	Vancomycin	1
49.2857	0.374	0.43217650990592	Vancomycin	1
37.381	0.374	0.6988582282852	Vancomycin	1
25.4762	0.374	1	Vancomycin	1
13.5714	0.374	1	Vancomycin	1
0	0.374	1	Vancomycin	1
4.5	0.493	0.00184395310893191	Rifampicin	1
3.8697	0.493	0.0140601424556059	Rifampicin	1
3.2395	0.493	0.0156736014259214	Rifampicin	1
2.6092	0.493	0.369021115925002	Rifampicin	1
1.979	0.493	0.641234693631077	Rifampicin	1
1.3487	0.493	0.623025656680374	Rifampicin	1
0.7185	0.493	0.839229158702643	Rifampicin	1
0	0.493	0.977064653595304	Rifampicin	1
85	0.493	0	Vancomycin	1
73.0952	0.493	0	Vancomycin	1
61.1905	0.493	0.0288117673270613	Vancomycin	1
49.2857	0.493	0.276592966339789	Vancomycin	1
37.381	0.493	0.287887179131997	Vancomycin	1
25.4762	0.493	0.472743478302423	Vancomycin	1
13.5714	0.493	1	Vancomycin	1
0	0.493	1	Vancomycin	1
4.5	0.612	0.00115247069308245	Rifampicin	1
3.8697	0.612	0.012677177623907	Rifampicin	1
3.2395	0.612	0.00161345897031545	Rifampicin	1
2.6092	0.612	0.0140601424556059	Rifampicin	1
1.979	0.612	0.552955438540961	Rifampicin	1
1.3487	0.612	0.693326368958404	Rifampicin	1
0.7185	0.612	0.818023697949926	Rifampicin	1
0	0.612	0.83807668800956	Rifampicin	1
85	0.612	0.00391840035648037	Vancomycin	1
73.0952	0.612	0.00299642380201438	Vancomycin	1
61.1905	0.612	0.00345741207924736	Vancomycin	1
49.2857	0.612	0.211593619249939	Vancomycin	1
37.381	0.612	0.324766241310635	Vancomycin	1
25.4762	0.612	0.445084181668444	Vancomycin	1
13.5714	0.612	0.776534752998957	Vancomycin	1
0	0.612	0.944334485911763	Vancomycin	1
4.5	0.731	0	Rifampicin	1
3.8697	0.731	0.0094502596832761	Rifampicin	1
3.2395	0.731	0.00253543552478144	Rifampicin	1
2.6092	0.731	0.0924281495852128	Rifampicin	1
1.979	0.731	0.49786733941162	Rifampicin	1
1.3487	0.731	0.631784433947801	Rifampicin	1
0.7185	0.731	0.790364401315947	Rifampicin	1
0	0.731	0.835771746623395	Rifampicin	1
85	0.731	0.00299642380201438	Vancomycin	1
73.0952	0.731	0.00460988277232982	Vancomycin	1
61.1905	0.731	0.00322691794063089	Vancomycin	1
49.2857	0.731	0.0138296483169894	Vancomycin	1
37.381	0.731	0.256770470418771	Vancomycin	1
25.4762	0.731	0.528292565708997	Vancomycin	1
13.5714	0.731	0.763396587097817	Vancomycin	1
0	0.731	0.833697299375847	Vancomycin	1
4.5	0.75	0	Rifampicin	1
3.8697	0.75	0.0202834841982512	Rifampicin	1
3.2395	0.75	0.0129076717625235	Rifampicin	1
2.6092	0.75	0.132303635565866	Rifampicin	1
1.979	0.75	0.431485027490071	Rifampicin	1
1.3487	0.75	0.645153093987558	Rifampicin	1
0.7185	0.75	0.720063689037917	Rifampicin	1
0	0.75	0.739425196681702	Rifampicin	1
85	0.75	0.00184395310893191	Vancomycin	1
73.0952	0.75	0.00691482415849472	Vancomycin	1
61.1905	0.75	0.00991124796050917	Vancomycin	1
49.2857	0.75	0.0189005193665522	Vancomycin	1
37.381	0.75	0.298259415369739	Vancomycin	1
25.4762	0.75	0.378010387331045	Vancomycin	1
13.5714	0.75	0.701624157948598	Vancomycin	1
0	0.75	0.813413815177596	Vancomycin	1
4.5	0	0.693512228232035	Rifampicin	2
3.8697	0	0.65692681207779	Rifampicin	2
3.2395	0	0.741372395276582	Rifampicin	2
2.6092	0	0.7496558857266	Rifampicin	2
1.979	0	0.785320914053064	Rifampicin	2
1.3487	0	0.805109252350329	Rifampicin	2
0.7185	0	0.963415958728445	Rifampicin	2
0	0	1	Rifampicin	2
85	0	0.465256046942659	Vancomycin	2
73.0952	0	0.423148303821736	Vancomycin	2
61.1905	0	0.635527795081912	Vancomycin	2
49.2857	0	0.813392742800347	Vancomycin	2
37.381	0	0.894847065558854	Vancomycin	2
25.4762	0	0.98044313354237	Vancomycin	2
13.5714	0	1	Vancomycin	2
0	0	0.951681013924253	Vancomycin	2
4.5	0.136	0.587667628037365	Rifampicin	2
3.8697	0.136	0.561206477988697	Rifampicin	2
3.2395	0.136	0.589048209779035	Rifampicin	2
2.6092	0.136	0.673493792977826	Rifampicin	2
1.979	0.136	0.691211258662586	Rifampicin	2
1.3487	0.136	0.82098594237953	Rifampicin	2
0.7185	0.136	0.901059683396367	Rifampicin	2
0	0.136	1	Rifampicin	2
85	0.136	0.413484231630049	Vancomycin	2
73.0952	0.136	0.422918206864791	Vancomycin	2
61.1905	0.136	0.360101737618824	Vancomycin	2
49.2857	0.136	0.427290049046745	Vancomycin	2
37.381	0.136	0.904511137750541	Vancomycin	2
25.4762	0.136	0.938565487378391	Vancomycin	2
13.5714	0.136	1	Vancomycin	2
0	0.136	1	Vancomycin	2
4.5	0.255	0.238610544351898	Rifampicin	2
3.8697	0.255	0.423148303821736	Rifampicin	2
3.2395	0.255	0.578693846716512	Rifampicin	2
2.6092	0.255	0.591579276305429	Rifampicin	2
1.979	0.255	0.722964638720987	Rifampicin	2
1.3487	0.255	0.809941288446173	Rifampicin	2
0.7185	0.255	1	Rifampicin	2
0	0.255	0.977451873102086	Rifampicin	2
85	0.255	0.229176569117156	Vancomycin	2
73.0952	0.255	0.42659975817591	Vancomycin	2
61.1905	0.255	0.468937598253778	Vancomycin	2
49.2857	0.255	0.62379285027772	Vancomycin	2
37.381	0.255	0.775426744904432	Vancomycin	2
25.4762	0.255	1	Vancomycin	2
13.5714	0.255	1	Vancomycin	2
0	0.255	1	Vancomycin	2
4.5	0.374	0	Rifampicin	2
3.8697	0.374	0.0103543630625221	Rifampicin	2
3.2395	0.374	0.247814422629695	Rifampicin	2
2.6092	0.374	0.404970644223086	Rifampicin	2
1.979	0.374	0.527382225317792	Rifampicin	2
1.3487	0.374	0.792914113632247	Rifampicin	2
0.7185	0.374	0.947769365656189	Rifampicin	2
0	0.374	1	Rifampicin	2
85	0.374	0	Vancomycin	2
73.0952	0.374	0.00598252088056837	Vancomycin	2
61.1905	0.374	0.14173972547808	Vancomycin	2
49.2857	0.374	0.26668237309918	Vancomycin	2
37.381	0.374	0.660378266431965	Vancomycin	2
25.4762	0.374	0.923148991263081	Vancomycin	2
13.5714	0.374	1	Vancomycin	2
0	0.374	1	Vancomycin	2
4.5	0.493	0.00184077565555947	Rifampicin	2
3.8697	0.493	0.0124252356750265	Rifampicin	2
3.2395	0.493	0.00621261783751328	Rifampicin	2
2.6092	0.493	0.175794075105931	Rifampicin	2
1.979	0.493	0.681317089513954	Rifampicin	2
1.3487	0.493	0.743673364846031	Rifampicin	2
0.7185	0.493	0.85319951635182	Rifampicin	2
0	0.493	1	Rifampicin	2
85	0.493	0.00184077565555947	Vancomycin	2
73.0952	0.493	0.00299126044028416	Vancomycin	2
61.1905	0.493	0.126553326319714	Vancomycin	2
49.2857	0.493	0.157386318550336	Vancomycin	2
37.381	0.493	0.233778508256054	Vancomycin	2
25.4762	0.493	0.810171385403118	Vancomycin	2
13.5714	0.493	0.994479047916011	Vancomycin	2
0	0.493	1	Vancomycin	2
4.5	0.612	0.00161067869861456	Rifampicin	2
3.8697	0.612	0.010354363062522	Rifampicin	2
3.2395	0.612	0.0193281443833746	Rifampicin	2
2.6092	0.612	0.0193281443833746	Rifampicin	2
1.979	0.612	0.513346310944151	Rifampicin	2
1.3487	0.612	0.735619971352958	Rifampicin	2
0.7185	0.612	0.785781107966954	Rifampicin	2
0	0.612	0.852279128524041	Rifampicin	2
85	0.612	0.0121951387180816	Vancomycin	2
73.0952	0.612	0.00874368436390754	Vancomycin	2
61.1905	0.612	0.00828349045001765	Vancomycin	2
49.2857	0.612	0.131155265458613	Vancomycin	2
37.381	0.612	0.266452276142235	Vancomycin	2
25.4762	0.612	0.653015163809727	Vancomycin	2
13.5714	0.612	0.764842284884965	Vancomycin	2
0	0.612	1	Vancomycin	2
4.5	0.731	0	Rifampicin	2
3.8697	0.731	0.0149563022014208	Rifampicin	2
3.2395	0.731	0	Rifampicin	2
2.6092	0.731	0.0234698896083834	Rifampicin	2
1.979	0.731	0.342614368891009	Rifampicin	2
1.3487	0.731	0.633917116383297	Rifampicin	2
0.7185	0.731	0.762311218358571	Rifampicin	2
0	0.731	0.870226691165746	Rifampicin	2
85	0.731	0.0103543630625221	Vancomycin	2
73.0952	0.731	0.0119650417611367	Vancomycin	2
61.1905	0.731	0.0151863991583658	Vancomycin	2
49.2857	0.731	0.0149563022014208	Vancomycin	2
37.381	0.731	0.183387274685113	Vancomycin	2
25.4762	0.731	0.515877377470545	Vancomycin	2
13.5714	0.731	0.772665581421093	Vancomycin	2
0	0.731	0.928901415186704	Vancomycin	2
4.5	0.75	0.00322135739722912	Rifampicin	2
3.8697	0.75	0.0089737813208525	Rifampicin	2
3.2395	0.75	0.0227795987375486	Rifampicin	2
2.6092	0.75	0.031983477015346	Rifampicin	2
1.979	0.75	0.264611500486676	Rifampicin	2
1.3487	0.75	0.612057905473528	Rifampicin	2
0.7185	0.75	0.726416093075161	Rifampicin	2
0	0.75	0.723194735677932	Rifampicin	2
85	0.75	0.0124252356750265	Vancomycin	2
73.0952	0.75	0.0101242661055771	Vancomycin	2
61.1905	0.75	0.0149563022014208	Vancomycin	2
49.2857	0.75	0.025080568306998	Vancomycin	2
37.381	0.75	0.219512496925468	Vancomycin	2
25.4762	0.75	0.298665850114526	Vancomycin	2
13.5714	0.75	0.706167560864007	Vancomycin	2
0	0.75	0.893236386860239	Vancomycin	2
25	0	0.888941276404239	Novobiocin	1
0.5	0	0.000449641515631837	Colistin	1
21.4986	0	0.944921645100409	Novobiocin	1
0.43	0	0	Colistin	1
17.9972	0	1	Novobiocin	1
0.3599	0	0	Colistin	1
14.4958	0	1	Novobiocin	1
0.2899	0	0.0177608398674595	Colistin	1
10.9944	0	1	Novobiocin	1
0.2199	0	0.0143885285002203	Colistin	1
7.493	0	1	Novobiocin	1
0.1499	0	1	Colistin	1
3.9916	0	1	Novobiocin	1
0.0798	0	1	Colistin	1
0	0	1	Novobiocin	1
0	0	1	Colistin	1
25	0.136	0.853194775911504	Novobiocin	1
0.5	0.136	0	Colistin	1
21.4986	0.136	1	Novobiocin	1
0.43	0.136	0	Colistin	1
17.9972	0.136	1	Novobiocin	1
0.3599	0.136	0	Colistin	1
14.4958	0.136	1	Novobiocin	1
0.2899	0.136	0	Colistin	1
10.9944	0.136	0.987412768327623	Novobiocin	1
0.2199	0.136	0.00112410378907972	Colistin	1
7.493	0.136	1	Novobiocin	1
0.1499	0.136	0.6472589617521	Colistin	1
3.9916	0.136	0.985164560749463	Novobiocin	1
0.0798	0.136	0.96762854163982	Colistin	1
0	0.136	0.968527824671083	Novobiocin	1
0	0.136	0.968752645428899	Colistin	1
25	0.255	0.630172584158089	Novobiocin	1
0.5	0.255	0	Colistin	1
21.4986	0.255	0.775406793707188	Novobiocin	1
0.43	0.255	0	Colistin	1
17.9972	0.255	0.951666267834888	Novobiocin	1
0.3599	0.255	0.0013489245468957	Colistin	1
14.4958	0.255	1	Novobiocin	1
0.2899	0.255	0	Colistin	1
10.9944	0.255	0.964930692546028	Novobiocin	1
0.2199	0.255	0	Colistin	1
7.493	0.255	0.992358824999573	Novobiocin	1
0.1499	0.255	0.489434789765308	Colistin	1
3.9916	0.255	1	Novobiocin	1
0.0798	0.255	0.898608568990325	Colistin	1
0	0.255	0.894112153834006	Novobiocin	1
0	0.255	0.995506315608997	Colistin	1
25	0.374	0.29923642865302	Novobiocin	1
0.5	0.374	0	Colistin	1
21.4986	0.374	0.411646807560992	Novobiocin	1
0.43	0.374	0	Colistin	1
17.9972	0.374	0.416143222717311	Novobiocin	1
0.3599	0.374	0	Colistin	1
14.4958	0.374	0.614210310353157	Novobiocin	1
0.2899	0.374	0	Colistin	1
10.9944	0.374	0.769336633246158	Novobiocin	1
0.2199	0.374	0	Colistin	1
7.493	0.374	1	Novobiocin	1
0.1499	0.374	0.491907818101284	Colistin	1
3.9916	0.374	1	Novobiocin	1
0.0798	0.374	0.868257766685173	Colistin	1
0	0.374	1	Novobiocin	1
0	0.374	1	Colistin	1
25	0.493	0.493706384163811	Novobiocin	1
0.5	0.493	0	Colistin	1
21.4986	0.493	0.481790883999566	Novobiocin	1
0.43	0.493	0.00382195288287099	Colistin	1
17.9972	0.493	0.436826732436378	Novobiocin	1
0.3599	0.493	0	Colistin	1
14.4958	0.493	0.734939057300318	Novobiocin	1
0.2899	0.493	0.00876800955482176	Colistin	1
10.9944	0.493	0.75090133110525	Novobiocin	1
0.2199	0.493	0	Colistin	1
7.493	0.493	0.60791532913431	Novobiocin	1
0.1499	0.493	0.0161870945627479	Colistin	1
3.9916	0.493	0.99865380621842	Novobiocin	1
0.0798	0.493	0.712232160760908	Colistin	1
0	0.493	1	Novobiocin	1
0	0.493	0.959085352842814	Colistin	1
25	0.612	0.43615227016293	Novobiocin	1
0.5	0.612	0.00179856606252753	Colistin	1
21.4986	0.612	0.483139808546462	Novobiocin	1
0.43	0.612	0.00404677364068698	Colistin	1
17.9972	0.612	0.534174120570681	Novobiocin	1
0.3599	0.612	0	Colistin	1
