OD	Drug	Concentration	Replicate	Strain	Time_h	OD_no1st	Concentration_f
0.093	NX	0.0625	3	ECBW	0	0	0.0625
0.09	NX	0.0625	1	mreB	0	0	0.0625
0.092	NX	0.0625	2	mreB	0	0	0.0625
0.092	NX	0.0625	3	mreB	0	0	0.0625
0.095	NX	0	1	ECBW	0	0	0
0.09	NX	0	2	ECBW	0	0	0
0.093	NX	0	3	ECBW	0	0	0
0.09	NX	0	1	mreB	0	0	0
0.088	NX	0	2	mreB	0	0	0
0.092	NX	0	3	mreB	0	0	0
0.09	NX	4	1	ECBW	0.25	0	4
0.095	NX	4	2	ECBW	0.25	0	4
0.093	NX	4	3	ECBW	0.25	0	4
0.092	NX	4	1	mreB	0.25	0	4
0.09	NX	4	2	mreB	0.25	0	4
0.091	NX	4	3	mreB	0.25	0	4
0.091	NX	2	1	ECBW	0.25	0	2
0.091	NX	2	2	ECBW	0.25	0	2
0.09	NX	2	3	ECBW	0.25	0	2
0.092	NX	2	1	mreB	0.25	0	2
0.097	NX	2	2	mreB	0.25	0	2
0.093	NX	2	3	mreB	0.25	0	2
0.09	NX	1	1	ECBW	0.25	0	1
0.09	NX	1	2	ECBW	0.25	0	1
0.089	NX	1	3	ECBW	0.25	0	1
0.087	NX	1	1	mreB	0.25	0	1
0.089	NX	1	2	mreB	0.25	0	1
0.093	NX	1	3	mreB	0.25	0	1
0.091	NX	0.5	1	ECBW	0.25	0	0.5
0.092	NX	0.5	2	ECBW	0.25	0	0.5
0.089	NX	0.5	3	ECBW	0.25	0	0.5
0.091	NX	0.5	1	mreB	0.25	0	0.5
0.092	NX	0.5	2	mreB	0.25	0	0.5
0.102	NX	0.5	3	mreB	0.25	0	0.5
0.091	NX	0.25	1	ECBW	0.25	0	0.25
0.088	NX	0.25	2	ECBW	0.25	0	0.25
0.092	NX	0.25	3	ECBW	0.25	0	0.25
0.089	NX	0.25	1	mreB	0.25	0	0.25
0.092	NX	0.25	2	mreB	0.25	0	0.25
0.093	NX	0.25	3	mreB	0.25	0	0.25
0.093	NX	0.125	1	ECBW	0.25	0	0.125
0.089	NX	0.125	2	ECBW	0.25	0	0.125
0.09	NX	0.125	3	ECBW	0.25	0	0.125
0.089	NX	0.125	1	mreB	0.25	0	0.125
0.088	NX	0.125	2	mreB	0.25	0	0.125
0.094	NX	0.125	3	mreB	0.25	0	0.125
0.092	NX	0.0625	1	ECBW	0.25	0	0.0625
0.1	NX	0.0625	2	ECBW	0.25	0	0.0625
0.093	NX	0.0625	3	ECBW	0.25	0	0.0625
0.09	NX	0.0625	1	mreB	0.25	0	0.0625
0.092	NX	0.0625	2	mreB	0.25	0	0.0625
0.092	NX	0.0625	3	mreB	0.25	0	0.0625
0.095	NX	0	1	ECBW	0.25	0	0
0.09	NX	0	2	ECBW	0.25	0	0
0.092	NX	0	3	ECBW	0.25	0	0
0.091	NX	0	1	mreB	0.25	0.001	0
0.089	NX	0	2	mreB	0.25	0.001	0
0.092	NX	0	3	mreB	0.25	0	0
0.089	NX	4	1	ECBW	0.5	0	4
0.095	NX	4	2	ECBW	0.5	0	4
0.093	NX	4	3	ECBW	0.5	0	4
0.092	NX	4	1	mreB	0.5	0	4
0.089	NX	4	2	mreB	0.5	0	4
0.091	NX	4	3	mreB	0.5	0	4
0.091	NX	2	1	ECBW	0.5	0	2
0.09	NX	2	2	ECBW	0.5	0	2
0.09	NX	2	3	ECBW	0.5	0	2
0.091	NX	2	1	mreB	0.5	0	2
0.098	NX	2	2	mreB	0.5	0	2
0.093	NX	2	3	mreB	0.5	0	2
0.09	NX	1	1	ECBW	0.5	0	1
0.089	NX	1	2	ECBW	0.5	0	1
0.089	NX	1	3	ECBW	0.5	0	1
0.087	NX	1	1	mreB	0.5	0	1
0.088	NX	1	2	mreB	0.5	0	1
0.093	NX	1	3	mreB	0.5	0	1
0.09	NX	0.5	1	ECBW	0.5	0	0.5
0.092	NX	0.5	2	ECBW	0.5	0	0.5
0.089	NX	0.5	3	ECBW	0.5	0	0.5
0.091	NX	0.5	1	mreB	0.5	0	0.5
0.092	NX	0.5	2	mreB	0.5	0	0.5
0.101	NX	0.5	3	mreB	0.5	0	0.5
0.091	NX	0.25	1	ECBW	0.5	0	0.25
0.088	NX	0.25	2	ECBW	0.5	0	0.25
0.091	NX	0.25	3	ECBW	0.5	0	0.25
0.089	NX	0.25	1	mreB	0.5	0	0.25
0.092	NX	0.25	2	mreB	0.5	0	0.25
0.093	NX	0.25	3	mreB	0.5	0	0.25
0.093	NX	0.125	1	ECBW	0.5	0	0.125
0.089	NX	0.125	2	ECBW	0.5	0	0.125
0.09	NX	0.125	3	ECBW	0.5	0	0.125
0.088	NX	0.125	1	mreB	0.5	0	0.125
0.088	NX	0.125	2	mreB	0.5	0	0.125
0.094	NX	0.125	3	mreB	0.5	0	0.125
0.091	NX	0.0625	1	ECBW	0.5	0	0.0625
0.1	NX	0.0625	2	ECBW	0.5	0	0.0625
0.093	NX	0.0625	3	ECBW	0.5	0	0.0625
0.09	NX	0.0625	1	mreB	0.5	0	0.0625
0.092	NX	0.0625	2	mreB	0.5	0	0.0625
0.092	NX	0.0625	3	mreB	0.5	0	0.0625
0.096	NX	0	1	ECBW	0.5	0.001	0
0.09	NX	0	2	ECBW	0.5	0	0
0.092	NX	0	3	ECBW	0.5	0	0
0.09	NX	0	1	mreB	0.5	0	0
0.088	NX	0	2	mreB	0.5	0	0
0.092	NX	0	3	mreB	0.5	0	0
0.089	NX	4	1	ECBW	0.75	0	4
0.095	NX	4	2	ECBW	0.75	0	4
0.093	NX	4	3	ECBW	0.75	0	4
0.092	NX	4	1	mreB	0.75	0	4
0.09	NX	4	2	mreB	0.75	0	4
0.091	NX	4	3	mreB	0.75	0	4
0.091	NX	2	1	ECBW	0.75	0	2
0.09	NX	2	2	ECBW	0.75	0	2
0.09	NX	2	3	ECBW	0.75	0	2
0.092	NX	2	1	mreB	0.75	0	2
0.098	NX	2	2	mreB	0.75	0	2
0.093	NX	2	3	mreB	0.75	0	2
0.09	NX	1	1	ECBW	0.75	0	1
0.089	NX	1	2	ECBW	0.75	0	1
0.088	NX	1	3	ECBW	0.75	0	1
0.087	NX	1	1	mreB	0.75	0	1
0.088	NX	1	2	mreB	0.75	0	1
0.093	NX	1	3	mreB	0.75	0	1
0.09	NX	0.5	1	ECBW	0.75	0	0.5
0.092	NX	0.5	2	ECBW	0.75	0	0.5
0.089	NX	0.5	3	ECBW	0.75	0	0.5
0.091	NX	0.5	1	mreB	0.75	0	0.5
0.092	NX	0.5	2	mreB	0.75	0	0.5
0.101	NX	0.5	3	mreB	0.75	0	0.5
0.092	NX	0.25	1	ECBW	0.75	0.001	0.25
0.088	NX	0.25	2	ECBW	0.75	0	0.25
0.091	NX	0.25	3	ECBW	0.75	0	0.25
0.089	NX	0.25	1	mreB	0.75	0	0.25
0.092	NX	0.25	2	mreB	0.75	0	0.25
0.093	NX	0.25	3	mreB	0.75	0	0.25
0.093	NX	0.125	1	ECBW	0.75	0	0.125
0.089	NX	0.125	2	ECBW	0.75	0	0.125
0.09	NX	0.125	3	ECBW	0.75	0	0.125
0.088	NX	0.125	1	mreB	0.75	0	0.125
0.088	NX	0.125	2	mreB	0.75	0	0.125
0.094	NX	0.125	3	mreB	0.75	0	0.125
0.092	NX	0.0625	1	ECBW	0.75	0	0.0625
0.1	NX	0.0625	2	ECBW	0.75	0	0.0625
0.093	NX	0.0625	3	ECBW	0.75	0	0.0625
0.09	NX	0.0625	1	mreB	0.75	0	0.0625
0.092	NX	0.0625	2	mreB	0.75	0	0.0625
0.092	NX	0.0625	3	mreB	0.75	0	0.0625
0.096	NX	0	1	ECBW	0.75	0.001	0
0.091	NX	0	2	ECBW	0.75	0.001	0
0.093	NX	0	3	ECBW	0.75	0	0
0.09	NX	0	1	mreB	0.75	0	0
0.088	NX	0	2	mreB	0.75	0	0
0.092	NX	0	3	mreB	0.75	0	0
0.09	NX	4	1	ECBW	1	0	4
0.096	NX	4	2	ECBW	1	0	4
0.093	NX	4	3	ECBW	1	0	4
0.093	NX	4	1	mreB	1	0	4
0.09	NX	4	2	mreB	1	0	4
0.091	NX	4	3	mreB	1	0	4
0.091	NX	2	1	ECBW	1	0	2
0.091	NX	2	2	ECBW	1	0	2
0.091	NX	2	3	ECBW	1	0	2
0.092	NX	2	1	mreB	1	0	2
0.098	NX	2	2	mreB	1	0	2
0.093	NX	2	3	mreB	1	0	2
0.09	NX	1	1	ECBW	1	0	1
0.09	NX	1	2	ECBW	1	0	1
0.089	NX	1	3	ECBW	1	0	1
0.087	NX	1	1	mreB	1	0	1
0.089	NX	1	2	mreB	1	0	1
0.093	NX	1	3	mreB	1	0	1
0.091	NX	0.5	1	ECBW	1	0	0.5
0.092	NX	0.5	2	ECBW	1	0	0.5
0.089	NX	0.5	3	ECBW	1	0	0.5
0.091	NX	0.5	1	mreB	1	0	0.5
0.093	NX	0.5	2	mreB	1	0.001	0.5
0.102	NX	0.5	3	mreB	1	0	0.5
0.094	NX	0.25	1	ECBW	1	0.003	0.25
0.088	NX	0.25	2	ECBW	1	0	0.25
0.092	NX	0.25	3	ECBW	1	0	0.25
0.09	NX	0.25	1	mreB	1	0.001	0.25
0.093	NX	0.25	2	mreB	1	0.001	0.25
0.093	NX	0.25	3	mreB	1	0	0.25
0.094	NX	0.125	1	ECBW	1	0.001	0.125
0.089	NX	0.125	2	ECBW	1	0	0.125
0.091	NX	0.125	3	ECBW	1	0.001	0.125
0.089	NX	0.125	1	mreB	1	0	0.125
0.089	NX	0.125	2	mreB	1	0.001	0.125
0.094	NX	0.125	3	mreB	1	0	0.125
0.092	NX	0.0625	1	ECBW	1	0	0.0625
0.101	NX	0.0625	2	ECBW	1	0.001	0.0625
0.093	NX	0.0625	3	ECBW	1	0	0.0625
0.091	NX	0.0625	1	mreB	1	0.001	0.0625
0.092	NX	0.0625	2	mreB	1	0	0.0625
0.093	NX	0.0625	3	mreB	1	0.001	0.0625
0.097	NX	0	1	ECBW	1	0.002	0
0.091	NX	0	2	ECBW	1	0.001	0
0.094	NX	0	3	ECBW	1	0.001	0
0.091	NX	0	1	mreB	1	0.001	0
0.089	NX	0	2	mreB	1	0.001	0
0.093	NX	0	3	mreB	1	0.001	0
0.09	NX	4	1	ECBW	1.25	0	4
0.093	NX	4	2	ECBW	1.25	0	4
0.093	NX	4	3	ECBW	1.25	0	4
0.092	NX	4	1	mreB	1.25	0	4
0.09	NX	4	2	mreB	1.25	0	4
0.091	NX	4	3	mreB	1.25	0	4
0.091	NX	2	1	ECBW	1.25	0	2
0.09	NX	2	2	ECBW	1.25	0	2
0.09	NX	2	3	ECBW	1.25	0	2
0.091	NX	2	1	mreB	1.25	0	2
0.097	NX	2	2	mreB	1.25	0	2
0.093	NX	2	3	mreB	1.25	0	2
0.091	NX	1	1	ECBW	1.25	0.001	1
0.089	NX	1	2	ECBW	1.25	0	1
0.089	NX	1	3	ECBW	1.25	0	1
0.087	NX	1	1	mreB	1.25	0	1
0.089	NX	1	2	mreB	1.25	0	1
0.094	NX	1	3	mreB	1.25	0.001	1
0.091	NX	0.5	1	ECBW	1.25	0	0.5
0.092	NX	0.5	2	ECBW	1.25	0	0.5
0.09	NX	0.5	3	ECBW	1.25	0.001	0.5
0.091	NX	0.5	1	mreB	1.25	0	0.5
0.092	NX	0.5	2	mreB	1.25	0	0.5
0.102	NX	0.5	3	mreB	1.25	0	0.5
0.094	NX	0.25	1	ECBW	1.25	0.003	0.25
0.088	NX	0.25	2	ECBW	1.25	0	0.25
0.092	NX	0.25	3	ECBW	1.25	0	0.25
0.09	NX	0.25	1	mreB	1.25	0.001	0.25
0.093	NX	0.25	2	mreB	1.25	0.001	0.25
0.093	NX	0.25	3	mreB	1.25	0	0.25
0.094	NX	0.125	1	ECBW	1.25	0.001	0.125
0.09	NX	0.125	2	ECBW	1.25	0.001	0.125
0.091	NX	0.125	3	ECBW	1.25	0.001	0.125
0.089	NX	0.125	1	mreB	1.25	0	0.125
0.089	NX	0.125	2	mreB	1.25	0.001	0.125
0.094	NX	0.125	3	mreB	1.25	0	0.125
0.093	NX	0.0625	1	ECBW	1.25	0.001	0.0625
0.101	NX	0.0625	2	ECBW	1.25	0.001	0.0625
0.094	NX	0.0625	3	ECBW	1.25	0.001	0.0625
0.091	NX	0.0625	1	mreB	1.25	0.001	0.0625
0.093	NX	0.0625	2	mreB	1.25	0.001	0.0625
0.093	NX	0.0625	3	mreB	1.25	0.001	0.0625
0.097	NX	0	1	ECBW	1.25	0.002	0
0.092	NX	0	2	ECBW	1.25	0.002	0
0.094	NX	0	3	ECBW	1.25	0.001	0
0.091	NX	0	1	mreB	1.25	0.001	0
0.089	NX	0	2	mreB	1.25	0.001	0
0.093	NX	0	3	mreB	1.25	0.001	0
0.089	NX	4	1	ECBW	1.5	0	4
0.093	NX	4	2	ECBW	1.5	0	4
0.093	NX	4	3	ECBW	1.5	0	4
0.092	NX	4	1	mreB	1.5	0	4
0.09	NX	4	2	mreB	1.5	0	4
0.091	NX	4	3	mreB	1.5	0	4
0.09	NX	2	1	ECBW	1.5	0	2
0.09	NX	2	2	ECBW	1.5	0	2
0.09	NX	2	3	ECBW	1.5	0	2
0.091	NX	2	1	mreB	1.5	0	2
0.096	NX	2	2	mreB	1.5	0	2
0.093	NX	2	3	mreB	1.5	0	2
0.09	NX	1	1	ECBW	1.5	0	1
0.09	NX	1	2	ECBW	1.5	0	1
0.089	NX	1	3	ECBW	1.5	0	1
0.087	NX	1	1	mreB	1.5	0	1
0.088	NX	1	2	mreB	1.5	0	1
0.093	NX	1	3	mreB	1.5	0	1
0.091	NX	0.5	1	ECBW	1.5	0	0.5
0.092	NX	0.5	2	ECBW	1.5	0	0.5
0.089	NX	0.5	3	ECBW	1.5	0	0.5
0.091	NX	0.5	1	mreB	1.5	0	0.5
0.092	NX	0.5	2	mreB	1.5	0	0.5
0.101	NX	0.5	3	mreB	1.5	0	0.5
0.094	NX	0.25	1	ECBW	1.5	0.003	0.25
0.088	NX	0.25	2	ECBW	1.5	0	0.25
0.092	NX	0.25	3	ECBW	1.5	0	0.25
0.089	NX	0.25	1	mreB	1.5	0	0.25
0.093	NX	0.25	2	mreB	1.5	0.001	0.25
0.093	NX	0.25	3	mreB	1.5	0	0.25
0.095	NX	0.125	1	ECBW	1.5	0.002	0.125
0.09	NX	0.125	2	ECBW	1.5	0.001	0.125
0.091	NX	0.125	3	ECBW	1.5	0.001	0.125
0.089	NX	0.125	1	mreB	1.5	0	0.125
0.089	NX	0.125	2	mreB	1.5	0.001	0.125
0.095	NX	0.125	3	mreB	1.5	0.001	0.125
0.094	NX	0.0625	1	ECBW	1.5	0.002	0.0625
0.102	NX	0.0625	2	ECBW	1.5	0.00199999999999999	0.0625
0.094	NX	0.0625	3	ECBW	1.5	0.001	0.0625
0.091	NX	0.0625	1	mreB	1.5	0.001	0.0625
0.093	NX	0.0625	2	mreB	1.5	0.001	0.0625
0.093	NX	0.0625	3	mreB	1.5	0.001	0.0625
0.098	NX	0	1	ECBW	1.5	0.003	0
0.093	NX	0	2	ECBW	1.5	0.003	0
0.095	NX	0	3	ECBW	1.5	0.002	0
0.092	NX	0	1	mreB	1.5	0.002	0
0.09	NX	0	2	mreB	1.5	0.002	0
0.093	NX	0	3	mreB	1.5	0.001	0
0.09	NX	4	1	ECBW	1.75	0	4
0.094	NX	4	2	ECBW	1.75	0	4
0.093	NX	4	3	ECBW	1.75	0	4
0.092	NX	4	1	mreB	1.75	0	4
0.09	NX	4	2	mreB	1.75	0	4
0.091	NX	4	3	mreB	1.75	0	4
0.09	NX	2	1	ECBW	1.75	0	2
0.09	NX	2	2	ECBW	1.75	0	2
0.09	NX	2	3	ECBW	1.75	0	2
0.091	NX	2	1	mreB	1.75	0	2
0.096	NX	2	2	mreB	1.75	0	2
0.093	NX	2	3	mreB	1.75	0	2
0.09	NX	1	1	ECBW	1.75	0	1
0.09	NX	1	2	ECBW	1.75	0	1
0.089	NX	1	3	ECBW	1.75	0	1
0.087	NX	1	1	mreB	1.75	0	1
0.088	NX	1	2	mreB	1.75	0	1
0.093	NX	1	3	mreB	1.75	0	1
0.091	NX	0.5	1	ECBW	1.75	0	0.5
0.093	NX	0.5	2	ECBW	1.75	0.001	0.5
0.089	NX	0.5	3	ECBW	1.75	0	0.5
0.091	NX	0.5	1	mreB	1.75	0	0.5
0.092	NX	0.5	2	mreB	1.75	0	0.5
0.101	NX	0.5	3	mreB	1.75	0	0.5
0.094	NX	0.25	1	ECBW	1.75	0.003	0.25
0.089	NX	0.25	2	ECBW	1.75	0.001	0.25
